Trinity,XM,E,length,chr,OG,TC,Chromosome/scaffold name,Gene start (bp),Transcript length (including UTRs and CDS),Gene % GC content,Transcript count,Gene description,iB,Gene_Location,phase,dali11,lethality,sex,chrom_num,chrom_name,Tcas_Robust_TMM,Tcas_ancestral_node,Tcas_Robust_ACE,Tcas_Robust_log2(Current:Ancestral),Tcas_Robust(Current:Ancestral),Tcas_abs(Current-Ancestral),Tcon-M-ACE-R-Robust-mean(current),Tcon-ancestral-node,Tcon_robust_ACE,Tcon_Robust(Current:Ancestral),Tcon_Robust_log2(Current:Ancestral),Tcon_abs(Current-Ancestral),Tfrem_Robust_TMM,Tfrem_ancestral_node,Tfrem_Robust_ACE,Tfrem_Robust(Current:Ancestral),Tfrem_Robust_log2(Current:Ancestral),Tfrem_abs(Current-Ancestral),Tbrev_Robust_TMM,Tbrev_ancestral_node,Tbrev_Robust_ACE,Tbrev_Robust(Current:Ancestral),Tbrev_Robust_log2(Current:Ancestral),Tbrev_abs(Current-Ancestral),Gcorn_Robust_TMM,Gcorn_ancestral_node,Gcorn_Robust_ACE,Gcorn_Robust(Current:Ancestral),Gcorn_Robust_log2(Current:Ancestral),Gcorn_abs(Current-Ancestral)
T_cast_DN464_c0_g1_i1.p1.p1,XM_963084.4,0,2172,LG7,OG0015094,TC016355,LG7,6939527,2602,37.48,1,"Glucose dehydrogenase [FAD, quinone]-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WPB8]",iB_09229,LG7,II,20,low,Male,LG7,Autosome,7.81206734,D_Tfree-Tcast_anc,6.92954087,0.17294462,1.12735714,0.88252647,1.844581667,C_Tconf_anc,3.690322863,0.499842896,-1.000453378,1.845741196,6.909370294,D_Tfree-Tcast_anc,6.929540874,0.99708919,-0.00420553545543613,0.02017058,1.58333349,B_Tbrev_anc,2.968581903,0.533363586,-0.906808761882483,1.385248413,0.069392503,A_MRCA,2.315149829,0.029973223,-5.06018194591801,2.245757326
T_cast_DN4640_c0_g1_i1.p1.p1,XM_008192473.2,0,1704,LG3,OG0013697,TC003091,LG3,1963642,3771,33.26,1,,iB_03496,LG3,I,0,low,Male,LG3,Autosome,0.33343737,D_Tfree-Tcast_anc,0.58360577,-0.8075784,0.57134008,0.2501684,0.621851161,C_Tconf_anc,0.621225772,1.0010067,0.001451631,0.000625389,0.823758841,D_Tfree-Tcast_anc,0.583605767,1.411498801,0.497227902954704,0.240153073,0.721908817,B_Tbrev_anc,0.63626634,1.134601616,0.182185823989888,0.085642478,0.593311815,A_MRCA,0.62658506,0.946897481,-0.0787198586149015,0.033273245
T_cast_DN4644_c0_g1_i12.p1.p1,XM_966828.4,0,1146,LG7,OG0011966,TC009261,LG7,2250228,1380,46.08,1,Flap endonuclease 1 [Source:UniProtKB/TrEMBL;Acc:D6WSD4],iB_04607,LG7,I,30,low,Male,LG7,Autosome,0.69489905,D_Tfree-Tcast_anc,0.83355665,-0.2624768,0.83365546,0.1386576,0.842397038,C_Tconf_anc,0.882889694,0.954136224,-0.067732838,0.040492656,0.959080631,D_Tfree-Tcast_anc,0.833556647,1.150588428,0.202371865150477,0.125523985,1.125851435,B_Tbrev_anc,0.915830947,1.229322331,0.297863242793339,0.210020487,0.780878824,A_MRCA,0.885414843,0.881935546,-0.181254870474295,0.10453602
T_cast_DN4646_c0_g1_i4.p1.p1,XM_962918.3,0,3834,LG3,OG0013189,TC000075,LG3,11255758,4062,30.93,1,Structural maintenance of chromosomes protein [Source:UniProtKB/TrEMBL;Acc:D6WIS4],iB_13591,LG3,III,80,low,Male,LG3,Autosome,0.26094795,D_Tfree-Tcast_anc,0.29134493,-0.1589661,0.89566671,0.03039697,0.568027453,C_Tconf_anc,0.399154114,1.423078037,0.509014776,0.168873339,0.293040562,D_Tfree-Tcast_anc,0.291344926,1.005820031,0.00837218974603996,0.001695636,0.299725591,B_Tbrev_anc,0.388799814,0.770899522,-0.375385260974678,0.089074223,0.473203451,A_MRCA,0.407823077,1.160315531,0.214517178685673,0.065380373
T_cast_DN4647_c0_g1_i1.p1.p1,XM_964774.4,0,597,LG3,OG0013685,TC010354,LG3,24166642,849,41.69,1,Glutathione peroxidase [Source:UniProtKB/TrEMBL;Acc:D6WGA0],iB_09801,LG3,II,10,low,Male,LG3,Autosome,1.07465545,D_Tfree-Tcast_anc,1.1591345,-0.1091738,0.92711886,0.08447904,0.836211885,C_Tconf_anc,1.100511174,0.759839523,-0.396233339,0.264299289,1.25922044,D_Tfree-Tcast_anc,1.159134495,1.086345412,0.119482891728808,0.100085945,1.402140058,B_Tbrev_anc,1.161322699,1.207364723,0.271861553628753,0.240817359,1.179645089,A_MRCA,1.16545228,1.012177941,0.0174629385196838,0.014192809
T_cast_DN4648_c0_g1_i10.p1.p1,XM_008192837.2,0,1710,LG3,OG0010289,TC003561,LG3,7517659,2008,35.06,1,Heparan-alpha-glucosaminide N-acetyltransferase-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WHS1],iB_07978,LG3,III,80,low,Male,LG3,Autosome,0.11275195,D_Tfree-Tcast_anc,0.31579655,-1.485843,0.35703985,0.2030446,0.88536068,C_Tconf_anc,0.590546393,1.499222908,0.584214902,0.294814287,0.44569628,D_Tfree-Tcast_anc,0.315796545,1.411339949,0.497065531082269,0.129899735,0.742717076,B_Tbrev_anc,0.607529175,1.222520839,0.289859056930693,0.135187901,0.488954884,A_MRCA,0.580804379,0.841858123,-0.248350976723152,0.091849495
T_cast_DN4653_c0_g1_i2.p2.p1,XM_969026.3,0,516,LG4,OG0011674,TC007931,LG4,2906634,800,41.68,1,Histone deacetylase complex subunit SAP30 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A363],iB_01286,LG4,I,30,low,Male,LG4,Autosome,2.79044148,D_Tfree-Tcast_anc,2.17683689,0.35826008,1.281879,0.6136046,1.242133622,C_Tconf_anc,1.633859413,0.760245105,-0.395463472,0.391725791,1.707785648,D_Tfree-Tcast_anc,2.176836889,0.784526234,-0.350106403591027,0.469051242,1.137095692,B_Tbrev_anc,1.539218259,0.738748833,-0.436844148647108,0.402122566,1.560477748,A_MRCA,1.544009816,1.010665691,0.0153058600233749,0.016467932
T_cast_DN4653_c0_g1_i3.p1.p1,XM_969054.4,0,1170,LG4,OG0011673,TC007574,LG4,2907535,1255,37.5,1,Exosome complex component RRP45-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A364],iB_09863,LG4,II,50,low,Male,LG4,Autosome,0.58218415,D_Tfree-Tcast_anc,0.5035044,0.20947118,1.15626428,0.07867975,0.615392966,C_Tconf_anc,0.589905637,1.043205772,0.061023757,0.025487329,0.401822613,D_Tfree-Tcast_anc,0.503504402,0.798051837,-0.325445635813906,0.101681789,0.688844978,B_Tbrev_anc,0.616754071,1.116887607,0.159484013440981,0.072090907,0.687167898,A_MRCA,0.632624249,1.086218081,0.119313783535155,0.054543649
T_cast_DN4655_c0_g1_i1.p1.p1,XM_015979345.1,0,1710,LG4,OG0010968,TC008294,LG4,8065718,2814,36.54,1,WD repeat-containing protein 26 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A0Y4],iB_08156,LG4,II,10,low,Male,LG4,Autosome,1.81647428,D_Tfree-Tcast_anc,1.97422475,-0.1201453,0.92009498,0.15775048,2.480370085,C_Tconf_anc,2.091831056,1.185741113,0.245789056,0.388539029,2.100665668,D_Tfree-Tcast_anc,1.974224752,1.064045857,0.0895603273685634,0.126440916,1.646389235,B_Tbrev_anc,2.015164975,0.816999727,-0.291592498589281,0.368775741,2.110728546,A_MRCA,2.036703514,1.036345512,0.0515050704463984,0.074025033
T_cast_DN4655_c0_g1_i1.p2.p1,XM_968432.4,0,1074,LG4,OG0010969,TC007176,LG4,8071854,1240,42.56,1,Zinc finger protein 622-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A0Y5],iB_01136,LG4,I,20,low,Male,LG4,Autosome,0.56500116,D_Tfree-Tcast_anc,0.7476998,-0.4042053,0.75565242,0.18269864,0.629153616,C_Tconf_anc,0.804613635,0.781932581,-0.354883872,0.175460019,0.915246642,D_Tfree-Tcast_anc,0.747699801,1.224083035,0.291701426001942,0.167546841,1.075863226,B_Tbrev_anc,0.883808072,1.217304141,0.283689667919449,0.192055154,1.128996137,A_MRCA,0.939069638,1.202249644,0.265736498840413,0.1899265
T_cast_DN466_c0_g1_i2.p1.p1,XM_008193980.2,0,3879,LG4,OG0010165,TC032824,LG4,5665029,5680,36.46,2,,iB_15065,LG4,III,40,low,Male,LG4,Autosome,2.22590916,D_Tfree-Tcast_anc,2.13776388,0.0582922,1.04123246,0.08814527,1.831783406,C_Tconf_anc,2.091080484,0.875998518,-0.190999665,0.259297078,2.062046831,D_Tfree-Tcast_anc,2.137763884,0.96458119,-0.0520254185374661,0.075717054,2.382811842,B_Tbrev_anc,2.155128695,1.105647123,0.144891010703909,0.227683147,2.221677217,A_MRCA,2.170127694,1.023754143,0.0338692900471812,0.051549523
T_cast_DN46615_c0_g1_i1.p1.p1,XM_970256.2,0,669,LG4,OG0010833,TC007112,LG4,9192444,702,44.37,1,,iB_04278,LG4,I,30,low,Male,LG4,Autosome,0.01393902,D_Tfree-Tcast_anc,0.04465166,-1.6795848,0.31217247,0.03071264,0.206099679,C_Tconf_anc,0.117929246,1.747655363,0.805420714,0.088170433,0.055856091,D_Tfree-Tcast_anc,0.044651662,1.250929718,0.323000736076516,0.011204429,0.144416985,B_Tbrev_anc,0.119405906,1.209462664,0.274366234156847,0.025011079,0.084959474,A_MRCA,0.111642217,0.760997731,-0.394035942352858,0.026682743
T_cast_DN4662_c0_g1_i3.p1.p1,XM_962689.3,0,3516,LGX,OG0013383,TC004140,LGX,1587008,4219,42.15,1,Cytoplasmic FMR1-interacting protein-like Protein [Source:UniProtKB/TrEMBL;Acc:D6W6N5],iB_00666,LGX,I,0,low,Male,LGX,X,1.06456477,D_Tfree-Tcast_anc,1.26846062,-0.252815,0.83925725,0.20389585,1.742076077,C_Tconf_anc,1.402612961,1.242021945,0.312690664,0.339463116,1.436641976,D_Tfree-Tcast_anc,1.268460624,1.132586971,0.179621838629723,0.168181352,1.207647122,B_Tbrev_anc,1.348351587,0.895647051,-0.158997776101138,0.140704465,1.196952343,A_MRCA,1.314228559,0.910764216,-0.134850485659969,0.117276216
T_cast_DN4662_c0_g1_i3.p1.p1,XM_962689.3,0,346,LGX,OG0013383,TC004140,LGX,1587008,4219,42.15,1,Cytoplasmic FMR1-interacting protein-like Protein [Source:UniProtKB/TrEMBL;Acc:D6W6N5],iB_00666,LGX,I,0,low,Male,LGX,X,1.06456477,D_Tfree-Tcast_anc,1.26846062,-0.252815,0.83925725,0.20389585,1.742076077,C_Tconf_anc,1.402612961,1.242021945,0.312690664,0.339463116,1.436641976,D_Tfree-Tcast_anc,1.268460624,1.132586971,0.179621838629723,0.168181352,1.207647122,B_Tbrev_anc,1.348351587,0.895647051,-0.158997776101138,0.140704465,1.196952343,A_MRCA,1.314228559,0.910764216,-0.134850485659969,0.117276216
T_cast_DN4667_c0_g1_i1.p1.p1,XM_965419.4,0,990,LG4,OG0011202,TC007214,LG4,7476632,1228,39.38,1,Cathepsin O [Source:UniProtKB/TrEMBL;Acc:D2A0S2],iB_01148,LG4,II,10,low,Male,LG4,Autosome,0.9166751,D_Tfree-Tcast_anc,0.93264724,-0.024921,0.9828744,0.01597214,1.133149214,C_Tconf_anc,1.097565918,1.03242019,0.046030261,0.035583296,0.90471416,D_Tfree-Tcast_anc,0.93264724,0.970049683,-0.0438694546293041,0.02793308,1.530264868,B_Tbrev_anc,1.152993274,1.327210577,0.408397289273057,0.377271595,0.882426643,A_MRCA,1.092011775,0.808074293,-0.307440156774813,0.209585132
T_cast_DN4670_c0_g1_i1.p1.p1,XM_008199284.2,0,1440,LG8,OG0014705,TC031293,LG8,14560119,1729,32.75,1,,iB_06400,LG8,I,10,low,Male,LG8,Autosome,0.76977777,D_Tfree-Tcast_anc,0.64500027,0.25514224,1.19345341,0.1247775,0.378344747,C_Tconf_anc,0.485995145,0.77849491,-0.361240489,0.107650398,0.562553668,D_Tfree-Tcast_anc,0.64500027,0.872175864,-0.197309027538323,0.082446602,0.388940719,B_Tbrev_anc,0.456020958,0.852900974,-0.229549847503153,0.067080239,0.353005009,A_MRCA,0.43280277,0.815625576,-0.294021078646707,0.079797761
T_cast_DN4670_c0_g1_i16.p1.p1,XM_970031.3,0,1644,LG8,OG0010648,TC005308,LG8,14565976,1975,37.74,1,Protein RFT1 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WVA5],iB_00823,LG8,I,100,high,Male,LG8,Autosome,1.30539027,D_Tfree-Tcast_anc,1.15944404,0.17104801,1.12587605,0.14594623,0.83233591,C_Tconf_anc,0.969368275,0.858637457,-0.219878986,0.137032365,1.064100432,D_Tfree-Tcast_anc,1.159444035,0.917767826,-0.123798863275207,0.095343603,0.689091873,B_Tbrev_anc,0.936207313,0.73604624,-0.442131692863939,0.247115441,1.13704888,A_MRCA,0.98147387,1.158511617,0.212272510629511,0.15557501
T_cast_DN4670_c0_g1_i16.p2.p1,XM_970069.3,0,1557,LG8,OG0011592,TC005306,LG8,14570616,3101,37.97,1,Serine/threonine-protein kinase RIO3-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WVA9],iB_09430,LG8,II,20,low,Male,LG8,Autosome,1.46360807,D_Tfree-Tcast_anc,3.2451586,-1.1487597,0.4510128,1.78155053,3.653262172,C_Tconf_anc,3.071254487,1.189501615,0.25035723,0.582007685,5.073006483,D_Tfree-Tcast_anc,3.2451586,1.563253791,0.64455201595923,1.827847884,1.558397129,B_Tbrev_anc,2.814592189,0.553684877,-0.852862978386869,1.25619506,3.173864584,A_MRCA,2.895566583,1.09611176,0.132394903600449,0.278298001
T_cast_DN4670_c0_g1_i16.p2.p1,XM_970069.3,0,1557,LG8,OG0011592,TC005306,LG8,14570616,3101,37.97,1,Serine/threonine-protein kinase RIO3-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WVA9],iB_11044,LG8,II,30,low,Male,LG8,Autosome,1.46360807,D_Tfree-Tcast_anc,3.2451586,-1.1487597,0.4510128,1.78155053,3.653262172,C_Tconf_anc,3.071254487,1.189501615,0.25035723,0.582007685,5.073006483,D_Tfree-Tcast_anc,3.2451586,1.563253791,0.64455201595923,1.827847884,1.558397129,B_Tbrev_anc,2.814592189,0.553684877,-0.852862978386869,1.25619506,3.173864584,A_MRCA,2.895566583,1.09611176,0.132394903600449,0.278298001
T_cast_DN4670_c0_g1_i16.p5.p1,XM_970042.3,0,861,LG8,OG0011798,TC006818,LG8,14568245,1040,36.78,1,S-adenosylmethionine mitochondrial carrier protein homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WVA6],iB_06401,LG8,I,0,low,Male,LG8,Autosome,0.6057078,D_Tfree-Tcast_anc,0.5836274,0.05357436,1.03783303,0.02208039,0.53207063,C_Tconf_anc,0.535138592,0.994266978,-0.008294803,0.003067962,0.574455871,D_Tfree-Tcast_anc,0.583627403,0.984285296,-0.0228515525906774,0.009171532,0.314401572,B_Tbrev_anc,0.51647633,0.60874343,-0.716093799240589,0.202074758,0.744217921,A_MRCA,0.567805733,1.310691101,0.390327716317084,0.176412188
T_cast_DN4670_c0_g1_i16.p8.p1,XM_970051.4,0,486,LG8,OG0011799,TC005307,LG8,14569576,936,33.3,1,Vesicle transport protein [Source:UniProtKB/TrEMBL;Acc:D6WVA7],iB_09429,LG8,II,20,low,Male,LG8,Autosome,1.11854997,D_Tfree-Tcast_anc,1.12804923,-0.0122003,0.99157904,0.00949926,0.724528712,C_Tconf_anc,1.094470483,0.66199018,-0.595118279,0.369941771,1.146487931,D_Tfree-Tcast_anc,1.128049227,1.016345656,0.023391141753221,0.018438705,1.77172315,B_Tbrev_anc,1.199227812,1.477386642,0.563047438760198,0.572495338,0.943753554,A_MRCA,1.141647899,0.826659038,-0.274635693739914,0.197894345
T_cast_DN4671_c0_g1_i1.p1.p1,XM_970246.4,0,1632,LG7,OG0011175,TC008858,LG7,10910067,2045,34.3,1,Agrin-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WQS6],iB_04554,LG7,II,70,low,Male,LG7,Autosome,0.30061455,D_Tfree-Tcast_anc,0.29964221,0.004674,1.00324502,0.00097235,0.44641555,C_Tconf_anc,0.407572922,1.095302279,0.131329076,0.038842628,0.269936169,D_Tfree-Tcast_anc,0.299642205,0.900861642,-0.150622546229282,0.029706036,0.663816054,B_Tbrev_anc,0.438870449,1.512555824,0.596988389436658,0.224945605,0.264396932,A_MRCA,0.39954684,0.661742018,-0.595659206532741,0.135149908
T_cast_DN4678_c0_g1_i2.p1.p1,XM_970531.3,0,753,LG4,OG0011884,TC007281,LG4,6591568,1439,38.63,1,Protein phosphatase Slingshot-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A0E6],iB_01160,LG4,II,30,low,Male,LG4,Autosome,0.49595453,D_Tfree-Tcast_anc,0.61305893,-0.3058179,0.80898346,0.1171044,0.728347507,C_Tconf_anc,0.674247635,1.080237392,0.111348393,0.054099872,0.713873458,D_Tfree-Tcast_anc,0.61305893,1.164445085,0.219642604436865,0.100814528,0.589520417,B_Tbrev_anc,0.681727519,0.864744931,-0.209653442540773,0.092207102,0.90579653,A_MRCA,0.73222918,1.237039652,0.306891745699672,0.17356735
T_cast_DN4683_c0_g1_i3.p1.p1,XM_008203279.2,0,1701,LG2,OG0014057,TC001089,LG2,10813599,1715,40.03,1,ATP-dependent RNA helicase p62-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WA24],iB_03135,LG2,I,80,low,Male,LG2,"LG2,Neo-X",0.67207967,D_Tfree-Tcast_anc,0.7999727,-0.2513185,0.84012827,0.12789302,0.655907491,C_Tconf_anc,0.72243147,0.907916554,-0.139368389,0.066523979,0.948509011,D_Tfree-Tcast_anc,0.799972695,1.185676732,0.245710720871843,0.148536316,0.717732949,B_Tbrev_anc,0.712301859,1.007624703,0.0109583969350366,0.00543109,0.626324874,A_MRCA,0.692923987,0.903886841,-0.145785924849778,0.066599114
T_cast_DN4684_c0_g1_i2.p1.p1,XM_967150.3,0,1428,LG9,OG0013573,TC011826,LG9,13079447,2012,35.56,1,Y+L amino acid transporter 2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WZJ6],iB_07682,LG9,II,70,low,Male,LG9,Autosome,3.174749,D_Tfree-Tcast_anc,2.69863378,0.23441333,1.17642825,0.47611523,1.391396338,C_Tconf_anc,1.989874387,0.699238277,-0.516143933,0.598478049,2.411206941,D_Tfree-Tcast_anc,2.698633776,0.893491723,-0.1624737307687,0.287426835,1.087034411,B_Tbrev_anc,1.894220706,0.573868931,-0.801206825823254,0.807186295,2.64538504,A_MRCA,2.063521431,1.281976043,0.358369302110056,0.581863609
T_cast_DN469_c0_g1_i1.p3.p1,XM_008193635.1,0,408,LG4,OG0013763,TC007933,LG4,2914447,408,35.54,1,DnaJ homolog subfamily C member 24-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A368],iB_14224,LG4,III,30,low,Male,LG4,Autosome,0.4947007,D_Tfree-Tcast_anc,0.419657,0.23734528,1.17882151,0.0750437,0.681661357,C_Tconf_anc,0.524831078,1.298820488,0.377202048,0.156830279,0.316613495,D_Tfree-Tcast_anc,0.419657,0.754457795,-0.406487898112864,0.103043505,0.467628037,B_Tbrev_anc,0.517262349,0.90404422,-0.145534753852032,0.049634312,0.550780459,A_MRCA,0.524816808,1.049471835,0.0696634489944963,0.02596365
T_cast_DN469_c0_g2_i1.p1.p1,XM_967315.4,0,1944,LGX,OG0015025,TC030686,LGX,7177625,3186,34.7,1,,iB_02613,LGX,I,10,low,Male,LGX,X,1.19282018,D_Tfree-Tcast_anc,1.24476419,-0.0614959,0.95827001,0.051944,1.394154979,C_Tconf_anc,1.218536143,1.144122796,0.194241902,0.175618836,1.303690708,D_Tfree-Tcast_anc,1.244764185,1.047339508,0.0667291850072267,0.058926524,0.979105183,B_Tbrev_anc,1.151722353,0.850122584,-0.234257208802091,0.172617171,0.964140113,A_MRCA,1.109444242,0.869029805,-0.202522437789557,0.145304129
T_cast_DN4691_c0_g2_i1.p1.p1,XM_963681.3,0,2544,LG9,OG0011634,TC012219,LG9,4644399,2736,45.76,1,Ligase4-like protein [Source:UniProtKB/TrEMBL;Acc:D6X053],iB_01951,LG9,I,0,low,Male,LG9,Autosome,0.38725212,D_Tfree-Tcast_anc,0.51140645,-0.4011972,0.75722964,0.12415433,0.806667085,C_Tconf_anc,0.608326488,1.326043006,0.407127565,0.198340597,0.609758379,D_Tfree-Tcast_anc,0.511406445,1.192316572,0.253767336953732,0.098351934,0.305179474,B_Tbrev_anc,0.584132883,0.522448715,-0.936638668927186,0.278953409,0.910300887,A_MRCA,0.657646064,1.384180544,0.469032131695956,0.252654823
T_cast_DN4695_c0_g1_i1.p1.p1,XM_001811253.3,0,2271,LG5,OG0009859,TC014785,LG5,15078498,2399,43.38,1,Pre-mRNA-splicing factor CWC22 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WJQ7],iB_05693,LG5,I,100,high,Male,LG5,Autosome,0.80558638,D_Tfree-Tcast_anc,0.78593879,0.03562232,1.02499887,0.01964759,0.924155822,C_Tconf_anc,0.803859526,1.149648404,0.201192711,0.120296296,0.761520285,D_Tfree-Tcast_anc,0.78593879,0.96893078,-0.0455344912516321,0.024418505,0.540011343,B_Tbrev_anc,0.772631472,0.698924859,-0.516790734355736,0.232620129,0.961600049,A_MRCA,0.815222042,1.179555997,0.238243909627205,0.146378007
T_cast_DN4697_c0_g1_i1.p1.p1,XM_961528.3,0,954,LG10,OG0012791,TC011042,LG10,6190683,1158,36.33,1,Ribosome production factor 2 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X4T7],iB_09767,LG3,II,60,low,Male,LG10,Autosome,1.29187325,D_Tfree-Tcast_anc,1.31928788,-0.0302949,0.97922013,0.02741463,1.542130932,C_Tconf_anc,1.379654552,1.117765987,0.16061818,0.16247638,1.330631484,D_Tfree-Tcast_anc,1.31928788,1.008598278,0.012351667024733,0.011343604,1.261141975,B_Tbrev_anc,1.352126961,0.932709732,-0.100499924501591,0.090984986,1.311012602,A_MRCA,1.342860426,0.976283594,-0.0346278075085503,0.031847823
T_cast_DN4698_c0_g1_i3.p1.p1,XM_008203397.2,0,1827,LG2,OG0013413,TC000388,LG2,12185398,2258,39.39,1,Cyclic AMP-dependent transcription factor ATF-6 beta-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WAJ3],iB_00084,LG2,I,10,low,Male,LG2,"LG2,Neo-X",1.11767446,D_Tfree-Tcast_anc,1.2528369,-0.1646986,0.8921149,0.13516244,0.887423541,C_Tconf_anc,1.183576045,0.7497816,-0.415457673,0.296152504,1.40643821,D_Tfree-Tcast_anc,1.252836902,1.122602796,0.166847557979395,0.153601307,1.200387338,B_Tbrev_anc,1.250269338,0.960102997,-0.0587389127689387,0.049882,1.84205669,A_MRCA,1.383648977,1.331303474,0.412839474703264,0.458407713
T_cast_DN4699_c0_g1_i1.p1.p1,XM_968156.3,0,561,LG5,OG0009977,TC031127,LG5,672814,1169,31.01,3,Uncharacterized protein C9orf85 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WIG2],iB_00346,LG5,I,20,low,Male,LG5,Autosome,0.81460445,D_Tfree-Tcast_anc,0.88709227,-0.1229845,0.91828605,0.07248782,0.866531534,C_Tconf_anc,0.784591291,1.104436851,0.143310931,0.081940243,0.986868256,D_Tfree-Tcast_anc,0.88709227,1.112475318,0.153773328241475,0.099775985,0.136650248,B_Tbrev_anc,0.716849666,0.190626089,-2.39118251460931,0.580199418,1.264393953,A_MRCA,0.840257608,1.504769419,0.589542434888827,0.424136345
T_cast_DN470_c0_g1_i1.p2.p1,XM_961474.3,0,1839,LG8,OG0010057,TC006259,LG8,5917957,2084,36.06,1,Protein vms-1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WVQ0],iB_10449,LG8,II,20,low,Male,LG8,Autosome,0.41893717,D_Tfree-Tcast_anc,0.52428724,-0.3236235,0.79906039,0.10535007,0.612921886,C_Tconf_anc,0.562333226,1.089962069,0.124277929,0.05058866,0.619508577,D_Tfree-Tcast_anc,0.52428724,1.18162055,0.240766821856899,0.095221337,0.632664018,B_Tbrev_anc,0.561560899,1.126616933,0.171997060460224,0.071103119,0.426300218,A_MRCA,0.531075251,0.802711511,-0.317046507870016,0.104775034
T_cast_DN4704_c0_g1_i1.p1.p1,NM_001130422.1,0,1467,LG10,OG0014318,TC011231,LG10,759444,1987,29.81,1,Cytochrome P450 314A1 [Source:UniProtKB/TrEMBL;Acc:D6X3I1],iB_04997,LG10,I,10,low,Male,LG10,Autosome,0.28711983,D_Tfree-Tcast_anc,0.30297979,-0.0775686,0.94765341,0.01585996,0.141464224,C_Tconf_anc,0.282463724,0.500822625,-0.997628356,0.1409995,0.324301612,D_Tfree-Tcast_anc,0.302979793,1.07037373,0.0981146143202242,0.021321818,0.582804234,B_Tbrev_anc,0.319264228,1.825460493,0.868260445895605,0.263540007,0.115856386,A_MRCA,0.273419273,0.4237316,-1.23877737092804,0.157562887
T_cast_DN47067_c0_g1_i2.p1.p1,XM_008200349.2,0,1515,LG10,OG0012949,TC011225,LG10,1081432,1776,30.44,2,General transcription factor IIF subunit 1-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WB64],iB_04992,LG10,I,80,low,Male,LG10,Autosome,1.23559813,D_Tfree-Tcast_anc,0.90007016,0.45710022,1.37277979,0.33552797,1.142343378,C_Tconf_anc,1.067924779,1.069685244,0.097186345,0.074418599,0.519855358,D_Tfree-Tcast_anc,0.900070164,0.577572036,-0.791927200733702,0.380214807,0.839541887,B_Tbrev_anc,1.112116407,0.754904686,-0.405633593786605,0.27257452,1.940345047,A_MRCA,1.298786225,1.49396799,0.579149237400556,0.641558822
T_cast_DN471_c0_g1_i21.p2.p1,XM_965586.3,0,1521,LG8,OG0013592,TC006555,LG8,11387919,2445,43.1,1,N-sulfoglucosamine sulfohydrolase-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WXJ3],iB_01062,LG8,I,20,low,Male,LG8,Autosome,0.50135561,D_Tfree-Tcast_anc,0.99752386,-0.9925171,0.50260012,0.49616825,1.025306467,C_Tconf_anc,1.126443042,0.910215989,-0.135719166,0.101136575,1.459370788,D_Tfree-Tcast_anc,0.997523857,1.462993368,0.548923229956374,0.461846931,1.894100144,B_Tbrev_anc,1.211028996,1.564041943,0.645279201968013,0.683071148,0.602709358,A_MRCA,1.073923237,0.56122201,-0.833356504272485,0.471213879
T_cast_DN4722_c0_g1_i2.p1.p1,XM_969486.3,0,2232,LG6,OG0011127,TC015524,LG6,1726172,2733,33.9,1,Cullin homolog 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A5E2],iB_02486,LG6,I,20,low,Male,LG6,Autosome,2.35546045,D_Tfree-Tcast_anc,2.25503456,0.06285956,1.04453408,0.10042589,1.112663503,C_Tconf_anc,1.72334669,0.64564113,-0.631195609,0.610683187,2.296156467,D_Tfree-Tcast_anc,2.255034562,1.018235599,0.0260714096999803,0.041121905,1.355318883,B_Tbrev_anc,1.703333376,0.795686213,-0.329728494094948,0.348014493,2.186642958,A_MRCA,1.812263818,1.206580927,0.270924682664758,0.37437914
